accountNumber,adpNumber,transactionDirection
1001934858,8CZVLK2,Buy
1001935053,8CZVLK2,Sell
1001935459,8CZVLK2,Buy
1001935558,8CZVLK2,Sell
1001936150,8CZVLK2,Buy
1001936259,8CZVLK2,Sell
1001936556,8CZVLK2,Buy
1001936853,8CZVLK2,Sell
1001937257,8CZVLK2,Buy
1001937315,8CZVLK2,Sell
1001937455,8CZVLK2,Buy
1001937711,8CZVLK2,Sell
1001937810,8CZVLK2,Buy
1001937950,8CZVLK2,Sell
1001938214,8CZVLK2,Buy
1001938651,8CZVLK2,Sell
1001938750,8CZVLK2,Buy
1001939352,8CZVLK2,Sell
1001939659,8CZVLK2,Buy
1001939758,8CZVLK2,Sell
1001940152,8CZVLK2,Buy
1001940251,8CZVLK2,Sell
1001940350,8CZVLK2,Buy
1001940418,8CZVLK2,Sell
1001940558,8CZVLK2,Buy
1001941051,8CZVLK2,Sell
1001941150,8CZVLK2,Buy
1001941259,8CZVLK2,Sell
1001941457,8CZVLK2,Buy
1001941713,8CZVLK2,Sell
1001941853,8CZVLK2,Buy
1001942851,8CZVLK2,Sell
1001943057,8CZVLK2,Buy
1001943552,8CZVLK2,Sell
1001943958,8CZVLK2,Buy
1001944113,8CZVLK2,Sell
1001944352,8CZVLK2,Buy
1001944659,8CZVLK2,Sell
1001944758,8CZVLK2,Buy
1001944956,8CZVLK2,Sell
1001945052,8CZVLK2,Buy
1001945250,8CZVLK2,Sell
1001945417,8CZVLK2,Buy
1001945516,8CZVLK2,Sell
1001946357,8CZVLK2,Buy
1001946613,8CZVLK2,Sell
1001946910,8CZVLK2,Buy
1001947355,8CZVLK2,Sell
1001947959,8CZVLK2,Buy
1001948056,8CZVLK2,Sell
1001948551,8CZVLK2,Buy
1001948858,8CZVLK2,Sell
1001949054,8CZVLK2,Buy
1001949153,8CZVLK2,Sell
1001949559,8CZVLK2,Buy
1001949658,8CZVLK2,Sell
1001949955,8CZVLK2,Buy
1001950052,8CZVLK2,Sell
1001950557,8CZVLK2,Buy
1001951357,8CZVLK2,Sell
1001952058,8CZVLK2,Buy
1001952157,8CZVLK2,Sell
1001952652,8CZVLK2,Buy
1001953056,8CZVLK2,Sell
1001953155,8CZVLK2,Buy
1001953551,8CZVLK2,Sell
1001953817,8CZVLK2,Buy
1001954054,8CZVLK2,Sell
1001954252,8CZVLK2,Buy
1001955051,8CZVLK2,Sell
1001955457,8CZVLK2,Buy
1001955853,8CZVLK2,Sell
1001956158,8CZVLK2,Buy
1001956356,8CZVLK2,Sell
1001956851,8CZVLK2,Buy
1001956950,8CZVLK2,Sell
1001957057,8CZVLK2,Buy
1001957750,8CZVLK2,Sell
1001957818,8CZVLK2,Buy
1001958915,8CZVLK2,Sell
1001960150,8CZVLK2,Buy
1001960754,8CZVLK2,Sell
1001960853,8CZVLK2,Buy
1001961059,8CZVLK2,Sell
1001962016,8CZVLK2,Buy
1001962156,8CZVLK2,Sell
1001962958,8CZVLK2,Buy
1001963055,8CZVLK2,Sell
1001963154,8CZVLK2,Buy
1001963253,8CZVLK2,Sell
1001963659,8CZVLK2,Buy
1001964616,8CZVLK2,Sell
1001965555,8CZVLK2,Buy
1001966058,8CZVLK2,Sell
1001966157,8CZVLK2,Buy
1001966652,8CZVLK2,Sell
1001966710,8CZVLK2,Buy
1001966959,8CZVLK2,Sell
1001967155,8CZVLK2,Buy
1001967254,8CZVLK2,Sell
1001967353,8CZVLK2,Buy
1001967551,8CZVLK2,Sell
1001967858,8CZVLK2,Buy
1001967916,8CZVLK2,Sell
1001968013,8CZVLK2,Buy
1001968252,8CZVLK2,Sell
1001968658,8CZVLK2,Buy
1001969011,8CZVLK2,Sell
1001969953,8CZVLK2,Buy
1001970316,8CZVLK2,Sell
1001970852,8CZVLK2,Buy
1001971413,8CZVLK2,Sell
1001971850,8CZVLK2,Buy
1001972650,8CZVLK2,Sell
1001972957,8CZVLK2,Buy
1001973856,8CZVLK2,Sell
1001974110,8CZVLK2,Buy
1001974557,8CZVLK2,Sell
1001974656,8CZVLK2,Buy
1001974755,8CZVLK2,Sell
1001975752,8CZVLK2,Buy
1001975851,8CZVLK2,Sell
1001976354,8CZVLK2,Buy
1001976453,8CZVLK2,Sell
1001976719,8CZVLK2,Buy
1001977857,8CZVLK2,Sell
1001978012,8CZVLK2,Buy
1001978558,8CZVLK2,Sell
1001978756,8CZVLK2,Buy
1001980950,8CZVLK2,Sell
1001981354,8CZVLK2,Buy
1001981552,8CZVLK2,Sell
1001981750,8CZVLK2,Buy
1001981958,8CZVLK2,Sell
1001982055,8CZVLK2,Buy
1001983210,8CZVLK2,Sell
1001983616,8CZVLK2,Buy
1001983756,8CZVLK2,Sell
1001984556,8CZVLK2,Buy
1001984952,8CZVLK2,Sell
1001985017,8CZVLK2,Buy
1001985553,8CZVLK2,Sell
1001985751,8CZVLK2,Buy
1001985959,8CZVLK2,Sell
1001986155,8CZVLK2,Buy
1001986452,8CZVLK2,Sell
1001986858,8CZVLK2,Buy
1001986957,8CZVLK2,Sell
1001987419,8CZVLK2,Buy
1001987658,8CZVLK2,Sell
1001988458,8CZVLK2,Buy
1001989456,8CZVLK2,Sell
1001989613,8CZVLK2,Buy
1001990413,8CZVLK2,Sell
1001990611,8CZVLK2,Buy
1001991551,8CZVLK2,Sell
1001991957,8CZVLK2,Buy
1001992054,8CZVLK2,Sell
1001992955,8CZVLK2,Buy
1001993151,8CZVLK2,Sell
1001993359,8CZVLK2,Buy
1001994852,8CZVLK2,Sell
1001995156,8CZVLK2,Buy
1001995610,8CZVLK2,Sell
1001995750,8CZVLK2,Buy
1001995859,8CZVLK2,Sell
1001996154,8CZVLK2,Buy
1001996857,8CZVLK2,Sell
1001997053,8CZVLK2,Buy
1001998051,8CZVLK2,Sell
1001998259,8CZVLK2,Buy
1001998515,8CZVLK2,Sell
1001999117,8CZVLK2,Buy
1001999356,8CZVLK2,Sell
1001999950,8CZVLK2,Buy
1002000154,8CZVLK2,Sell
1002000857,8CZVLK2,Buy
1002000956,8CZVLK2,Sell
1002003257,8CZVLK2,Buy
1002003752,8CZVLK2,Sell
1002004156,8CZVLK2,Buy
1002005252,8CZVLK2,Sell
1002005351,8CZVLK2,Buy
1002005617,8CZVLK2,Sell
1002005955,8CZVLK2,Buy
1002006151,8CZVLK2,Sell
1002006359,8CZVLK2,Buy
1002008256,8CZVLK2,Sell
1002008850,8CZVLK2,Buy
1002009213,8CZVLK2,Sell
1002009759,8CZVLK2,Buy
1002010450,8CZVLK2,Sell
1002010815,8CZVLK2,Buy
1002011011,8CZVLK2,Sell
1002011557,8CZVLK2,Buy
1002011656,8CZVLK2,Sell
1002011953,8CZVLK2,Buy
1002012050,8CZVLK2,Sell
1002013157,8CZVLK2,Buy
1002014015,8CZVLK2,Sell
1002015053,8CZVLK2,Buy
1002015152,8CZVLK2,Sell
1002015954,8CZVLK2,Buy
1002016051,8CZVLK2,Sell
1002016150,8CZVLK2,Buy
1002016358,8CZVLK2,Sell
1002016457,8CZVLK2,Buy
1002016754,8CZVLK2,Sell
1002016853,8CZVLK2,Buy
1002017257,8CZVLK2,Sell
1002017554,8CZVLK2,Buy
1002017653,8CZVLK2,Sell
1002017711,8CZVLK2,Buy
1002017950,8CZVLK2,Sell
1002018859,8CZVLK2,Buy
1002019758,8CZVLK2,Sell
1002019857,8CZVLK2,Buy
1002019956,8CZVLK2,Sell
1002020053,8CZVLK2,Buy
1002020251,8CZVLK2,Sell
1002020459,8CZVLK2,Buy
1002021051,8CZVLK2,Sell
1002021812,8CZVLK2,Buy
1002021952,8CZVLK2,Sell
1002022059,8CZVLK2,Buy
1002022158,8CZVLK2,Sell
1002022356,8CZVLK2,Buy
1002022653,8CZVLK2,Sell
1002022950,8CZVLK2,Buy
1002023156,8CZVLK2,Sell
1002023255,8CZVLK2,Buy
1002023453,8CZVLK2,Sell
1002024857,8CZVLK2,Buy
1002025151,8CZVLK2,Sell
1002025714,8CZVLK2,Buy
1002026159,8CZVLK2,Sell
1002026357,8CZVLK2,Buy
1002026456,8CZVLK2,Sell
1002026555,8CZVLK2,Buy
1002027256,8CZVLK2,Sell
1002027710,8CZVLK2,Buy
1002028056,8CZVLK2,Sell
1002028452,8CZVLK2,Buy
1002028650,8CZVLK2,Sell
1002028759,8CZVLK2,Buy
1002028858,8CZVLK2,Sell
1002029252,8CZVLK2,Buy
1002029716,8CZVLK2,Sell
1002029856,8CZVLK2,Buy
1002030052,8CZVLK2,Sell
1002030656,8CZVLK2,Buy
1002031415,8CZVLK2,Sell
1002032116,8CZVLK2,Buy
1002032454,8CZVLK2,Sell
1002032850,8CZVLK2,Buy
1002033114,8CZVLK2,Sell
1002033353,8CZVLK2,Buy
1002033411,8CZVLK2,Sell
1002033551,8CZVLK2,Buy
1002033817,8CZVLK2,Sell
1002034112,8CZVLK2,Buy
1002034252,8CZVLK2,Sell
1002034351,8CZVLK2,Buy
1002034757,8CZVLK2,Sell
1002035150,8CZVLK2,Buy
1002035259,8CZVLK2,Sell
1002035457,8CZVLK2,Buy
1002035614,8CZVLK2,Sell
1002035754,8CZVLK2,Buy
1002036554,8CZVLK2,Sell
1002036752,8CZVLK2,Buy
1002036950,8CZVLK2,Sell
1002037016,8CZVLK2,Buy
1002037156,8CZVLK2,Sell
1002037354,8CZVLK2,Buy
1002039152,8CZVLK2,Sell
1002039459,8CZVLK2,Buy
1002039558,8CZVLK2,Sell
1002039657,8CZVLK2,Buy
1002039715,8CZVLK2,Sell
1002040119,8CZVLK2,Buy
1002040556,8CZVLK2,Sell
1002040853,8CZVLK2,Buy
1002040952,8CZVLK2,Sell
1002041059,8CZVLK2,Buy
1002041752,8CZVLK2,Sell
1002041851,8CZVLK2,Buy
1002042750,8CZVLK2,Sell
1002044251,8CZVLK2,Buy
1002044350,8CZVLK2,Sell
1002044459,8CZVLK2,Buy
1002044558,8CZVLK2,Sell
1002044855,8CZVLK2,Buy
1002045159,8CZVLK2,Sell
1002045555,8CZVLK2,Buy
1002045951,8CZVLK2,Sell
1002046058,8CZVLK2,Buy
1002046652,8CZVLK2,Sell
1002046850,8CZVLK2,Buy
1002047650,8CZVLK2,Sell
1002048450,8CZVLK2,Buy
1002048559,8CZVLK2,Sell
1002048658,8CZVLK2,Buy
1002049250,8CZVLK2,Sell
1002050159,8CZVLK2,Buy
1002050811,8CZVLK2,Sell
1002051454,8CZVLK2,Buy
1002051553,8CZVLK2,Sell
1002051751,8CZVLK2,Buy
1002051850,8CZVLK2,Sell
1002052155,8CZVLK2,Buy
1002052858,8CZVLK2,Sell
1002053419,8CZVLK2,Buy
1002053815,8CZVLK2,Sell
1002053955,8CZVLK2,Buy
1002054151,8CZVLK2,Sell
1002054250,8CZVLK2,Buy
1002054458,8CZVLK2,Sell
1002054615,8CZVLK2,Buy
1002056057,8CZVLK2,Sell
1002056354,8CZVLK2,Buy
1002056859,8CZVLK2,Sell
1002057550,8CZVLK2,Buy
1002057956,8CZVLK2,Sell
1002058053,8CZVLK2,Buy
1002058954,8CZVLK2,Sell
1002059010,8CZVLK2,Buy
1002059457,8CZVLK2,Sell
1002059515,8CZVLK2,Buy
1002060554,8CZVLK2,Sell
1002060851,8CZVLK2,Buy
1002060919,8CZVLK2,Sell
1002061958,8CZVLK2,Buy
1002062253,8CZVLK2,Sell
1002062352,8CZVLK2,Buy
1002062410,8CZVLK2,Sell
1002062758,8CZVLK2,Buy
1002062857,8CZVLK2,Sell
1002063350,8CZVLK2,Buy
1002063657,8CZVLK2,Sell
1002063855,8CZVLK2,Buy
1002063954,8CZVLK2,Sell
1002064259,8CZVLK2,Buy
1002065157,8CZVLK2,Sell
1002065355,8CZVLK2,Buy
1002065454,8CZVLK2,Sell
1002065553,8CZVLK2,Buy
1002065751,8CZVLK2,Sell
1002065959,8CZVLK2,Buy
1002066056,8CZVLK2,Sell
1002066452,8CZVLK2,Buy
1002067054,8CZVLK2,Sell
1002067450,8CZVLK2,Buy
1002068151,8CZVLK2,Sell
1002068359,8CZVLK2,Buy
1002068656,8CZVLK2,Sell
1002068755,8CZVLK2,Buy
1002069050,8CZVLK2,Sell
1002069258,8CZVLK2,Buy
1002069357,8CZVLK2,Sell
1002070058,8CZVLK2,Buy
1002070652,8CZVLK2,Sell
1002070959,8CZVLK2,Buy
1002071155,8CZVLK2,Sell
1002071254,8CZVLK2,Buy
1002071759,8CZVLK2,Sell
1002072559,8CZVLK2,Buy
1002072716,8CZVLK2,Sell
1002072955,8CZVLK2,Buy
1002073151,8CZVLK2,Sell
1002073359,8CZVLK2,Buy
1002073953,8CZVLK2,Sell
1002074118,8CZVLK2,Buy
1002074258,8CZVLK2,Sell
1002074357,8CZVLK2,Buy
1002074951,8CZVLK2,Sell
1002075057,8CZVLK2,Buy
1002075552,8CZVLK2,Sell
1002075859,8CZVLK2,Buy
1002075958,8CZVLK2,Sell
1002076154,8CZVLK2,Buy
1002076311,8CZVLK2,Sell
1002076758,8CZVLK2,Buy
1002077251,8CZVLK2,Sell
1002077954,8CZVLK2,Buy
1002078051,8CZVLK2,Sell
1002078259,8CZVLK2,Buy
1002078556,8CZVLK2,Sell
1002078614,8CZVLK2,Buy
1002079851,8CZVLK2,Sell
1002080354,8CZVLK2,Buy
1002081659,8CZVLK2,Sell
1002081758,8CZVLK2,Buy
1002081956,8CZVLK2,Sell
1002082210,8CZVLK2,Buy
1002082319,8CZVLK2,Sell
1002082517,8CZVLK2,Buy
1002082954,8CZVLK2,Sell
1002083051,8CZVLK2,Buy
1002083556,8CZVLK2,Sell
1002083655,8CZVLK2,Buy
1002083952,8CZVLK2,Sell
1002084653,8CZVLK2,Buy
1002085015,8CZVLK2,Sell
1002085353,8CZVLK2,Buy
1002085452,8CZVLK2,Sell
1002085718,8CZVLK2,Buy
1002085858,8CZVLK2,Sell
1002086252,8CZVLK2,Buy
1002086757,8CZVLK2,Sell
1002087714,8CZVLK2,Buy
1002088159,8CZVLK2,Sell
1002088258,8CZVLK2,Buy
1002088456,8CZVLK2,Sell
1002089256,8CZVLK2,Buy
1002089553,8CZVLK2,Sell
1002089611,8CZVLK2,Buy
1002089850,8CZVLK2,Sell
1002090056,8CZVLK2,Buy
1002090353,8CZVLK2,Sell
1002090411,8CZVLK2,Buy
1002090619,8CZVLK2,Sell
1002090759,8CZVLK2,Buy
1002091054,8CZVLK2,Sell
1002091211,8CZVLK2,Buy
1002091310,8CZVLK2,Sell
1002091559,8CZVLK2,Buy
1002091757,8CZVLK2,Sell
1002091856,8CZVLK2,Buy
1002091955,8CZVLK2,Sell
1002092052,8CZVLK2,Buy
1002092151,8CZVLK2,Sell
1002092250,8CZVLK2,Buy
1002093019,8CZVLK2,Sell
1002093118,8CZVLK2,Buy
1002093258,8CZVLK2,Sell
1002093357,8CZVLK2,Buy
1002093456,8CZVLK2,Sell
1002093753,8CZVLK2,Buy
1002094256,8CZVLK2,Sell
1002094355,8CZVLK2,Buy
1002094553,8CZVLK2,Sell
1002094652,8CZVLK2,Buy
1002094751,8CZVLK2,Sell
1002095311,8CZVLK2,Buy
1002095410,8CZVLK2,Sell
1002095659,8CZVLK2,Buy
1002095758,8CZVLK2,Sell
1002096251,8CZVLK2,Buy
1002096350,8CZVLK2,Sell
1002096996,8CZVLK2,Buy
1002097515,8CZVLK2,Sell
1002098018,8CZVLK2,Buy
1002098158,8CZVLK2,Sell
1002098216,8CZVLK2,Buy
1002098455,8CZVLK2,Sell
1002098851,8CZVLK2,Buy
1002099057,8CZVLK2,Sell
1002099156,8CZVLK2,Buy
1002099453,8CZVLK2,Sell
1002099719,8CZVLK2,Buy
1002100210,8CZVLK2,Sell
1002102455,8CZVLK2,Buy
1002102554,8CZVLK2,Sell
1002103057,8CZVLK2,Buy
1002103115,8CZVLK2,Sell
1002103750,8CZVLK2,Buy
1002103818,8CZVLK2,Sell
1002104352,8CZVLK2,Buy
1002104410,8CZVLK2,Sell
1002104550,8CZVLK2,Buy
1002104659,8CZVLK2,Sell
1002104956,8CZVLK2,Buy
1002105052,8CZVLK2,Sell
1002105110,8CZVLK2,Buy
1002105250,8CZVLK2,Sell
1002105854,8CZVLK2,Buy
1002106118,8CZVLK2,Sell
1002106217,8CZVLK2,Buy
1002106357,8CZVLK2,Sell
1002106555,8CZVLK2,Buy
1002106613,8CZVLK2,Sell
1002106753,8CZVLK2,Buy
1002106951,8CZVLK2,Sell
1002107058,8CZVLK2,Buy
1002107256,8CZVLK2,Sell
1002107355,8CZVLK2,Buy
1002107850,8CZVLK2,Sell
1002108155,8CZVLK2,Buy
1002108254,8CZVLK2,Sell
1002108858,8CZVLK2,Buy
1002109153,8CZVLK2,Sell
1002109211,8CZVLK2,Buy
1002109450,8CZVLK2,Sell
1002110110,8CZVLK2,Buy
1002110219,8CZVLK2,Sell
1002110557,8CZVLK2,Buy
1002110656,8CZVLK2,Sell
1002111258,8CZVLK2,Buy
1002111316,8CZVLK2,Sell
1002111555,8CZVLK2,Buy
1002112017,8CZVLK2,Sell
1002112314,8CZVLK2,Buy
1002113353,8CZVLK2,Sell
1002114450,8CZVLK2,Buy
1002114559,8CZVLK2,Sell
1002115259,8CZVLK2,Buy
1002115911,8CZVLK2,Sell
1002116257,8CZVLK2,Buy
1002116356,8CZVLK2,Sell
1002116851,8CZVLK2,Buy
1002117156,8CZVLK2,Sell
1002117651,8CZVLK2,Buy
1002117859,8CZVLK2,Sell
1002118154,8CZVLK2,Buy
1002118451,8CZVLK2,Sell
1002118857,8CZVLK2,Buy
1002119053,8CZVLK2,Sell
1002119558,8CZVLK2,Buy
1002119954,8CZVLK2,Sell
1002120457,8CZVLK2,Buy
1002120853,8CZVLK2,Sell
1002121612,8CZVLK2,Buy
1002122255,8CZVLK2,Sell
1002122651,8CZVLK2,Buy
1002123055,8CZVLK2,Sell
1002123550,8CZVLK2,Buy
1002124657,8CZVLK2,Sell
1002125217,8CZVLK2,Buy
1002125555,8CZVLK2,Sell
1002126413,8CZVLK2,Buy
1002127957,8CZVLK2,Sell
1002128054,8CZVLK2,Buy
1002128450,8CZVLK2,Sell
1002130555,8CZVLK2,Buy
1002132056,8CZVLK2,Sell
1002132114,8CZVLK2,Buy
1002132452,8CZVLK2,Sell
1002134359,8CZVLK2,Buy
1002134458,8CZVLK2,Sell
1002134714,8CZVLK2,Buy
1002135455,8CZVLK2,Sell
1002136115,8CZVLK2,Buy
1002136313,8CZVLK2,Sell
1002137253,8CZVLK2,Buy
1002139556,8CZVLK2,Sell
1002139614,8CZVLK2,Buy
1002139713,8CZVLK2,Sell
1002139812,8CZVLK2,Buy
1002139911,8CZVLK2,Sell
1002140018,8CZVLK2,Buy
1002140117,8CZVLK2,Sell
1002140216,8CZVLK2,Buy
1002140315,8CZVLK2,Sell
1002140414,8CZVLK2,Buy
1002140513,8CZVLK2,Sell
1002140612,8CZVLK2,Buy
1002141016,8CZVLK2,Sell
1002141214,8CZVLK2,Buy
1002142055,8CZVLK2,Sell
1002142717,8CZVLK2,Buy
1002142915,8CZVLK2,Sell
1002143012,8CZVLK2,Buy
1002143913,8CZVLK2,Sell
1002144010,8CZVLK2,Buy
1002144713,8CZVLK2,Sell
1002145314,8CZVLK2,Buy
1002145710,8CZVLK2,Sell
1002145918,8CZVLK2,Buy
1002146015,8CZVLK2,Sell
1002146510,8CZVLK2,Buy
1002146650,8CZVLK2,Sell
1002146759,8CZVLK2,Buy
1002147310,8CZVLK2,Sell
1002147518,8CZVLK2,Buy
1002148011,8CZVLK2,Sell
1002148318,8CZVLK2,Buy
1002148615,8CZVLK2,Sell
1002148813,8CZVLK2,Buy
1002149019,8CZVLK2,Sell
1002149415,8CZVLK2,Buy
1002149555,8CZVLK2,Sell
1002149613,8CZVLK2,Buy
1002149753,8CZVLK2,Sell
1002149811,8CZVLK2,Buy
1002150017,8CZVLK2,Sell
1002150256,8CZVLK2,Buy
1002150314,8CZVLK2,Sell
1002150413,8CZVLK2,Buy
1002150512,8CZVLK2,Sell
1002150850,8CZVLK2,Buy
1002151254,8CZVLK2,Sell
1002151510,8CZVLK2,Buy
1002151619,8CZVLK2,Sell
1002151817,8CZVLK2,Buy
1002152914,8CZVLK2,Sell
1002153011,8CZVLK2,Buy
1002153110,8CZVLK2,Sell
1002153219,8CZVLK2,Buy
1002153318,8CZVLK2,Sell
1002153417,8CZVLK2,Buy
1002153912,8CZVLK2,Sell
1002154118,8CZVLK2,Buy
1002154217,8CZVLK2,Sell
1002154316,8CZVLK2,Buy
1002154415,8CZVLK2,Sell
1002154514,8CZVLK2,Buy
1002154613,8CZVLK2,Sell
1002154712,8CZVLK2,Buy
1002154811,8CZVLK2,Sell
1002154910,8CZVLK2,Buy
1002155214,8CZVLK2,Sell
1002155511,8CZVLK2,Buy
1002155719,8CZVLK2,Sell
1002155917,8CZVLK2,Buy
1002156014,8CZVLK2,Sell
1002156113,8CZVLK2,Buy
1002156212,8CZVLK2,Sell
1002156311,8CZVLK2,Buy
1002156519,8CZVLK2,Sell
1002156618,8CZVLK2,Buy
1002156717,8CZVLK2,Sell
1002156915,8CZVLK2,Buy
1002157012,8CZVLK2,Sell
1002157111,8CZVLK2,Buy
1002157616,8CZVLK2,Sell
1002158218,8CZVLK2,Buy
1002158317,8CZVLK2,Sell
1002158416,8CZVLK2,Buy
1002158713,8CZVLK2,Sell
1002158812,8CZVLK2,Buy
1002158911,8CZVLK2,Sell
1002159018,8CZVLK2,Buy
1002159117,8CZVLK2,Sell
1002159216,8CZVLK2,Buy
1002159711,8CZVLK2,Sell
1002159810,8CZVLK2,Buy
1002159919,8CZVLK2,Sell
1002160016,8CZVLK2,Buy
1002160115,8CZVLK2,Sell
1002160214,8CZVLK2,Buy
1002160412,8CZVLK2,Sell
1002160511,8CZVLK2,Buy
1002160818,8CZVLK2,Sell
1002160917,8CZVLK2,Buy
1002161212,8CZVLK2,Sell
1002161311,8CZVLK2,Buy
1002161717,8CZVLK2,Sell
1002161915,8CZVLK2,Buy
1002162111,8CZVLK2,Sell
1002162210,8CZVLK2,Buy
1002162319,8CZVLK2,Sell
1002162418,8CZVLK2,Buy
1002162715,8CZVLK2,Sell
1002162814,8CZVLK2,Buy
1002162913,8CZVLK2,Sell
1002163010,8CZVLK2,Buy
1002163119,8CZVLK2,Sell
1002163218,8CZVLK2,Buy
1002163317,8CZVLK2,Sell
1002163515,8CZVLK2,Buy
1002163713,8CZVLK2,Sell
1002164018,8CZVLK2,Buy
1002164216,8CZVLK2,Sell
1002164315,8CZVLK2,Buy
1002164414,8CZVLK2,Sell
1002164513,8CZVLK2,Buy
1002164612,8CZVLK2,Sell
1002172110,8CZVLK2,Buy
1002172219,8CZVLK2,Sell
1002172318,8CZVLK2,Buy
1002172854,8CZVLK2,Sell
1002174553,8CZVLK2,Buy
1002174751,8CZVLK2,Sell
1002174850,8CZVLK2,Buy
1002175055,8CZVLK2,Sell
1002175154,8CZVLK2,Buy
1002175253,8CZVLK2,Sell
1002175352,8CZVLK2,Buy
1002175550,8CZVLK2,Sell
1002175659,8CZVLK2,Buy
1002176319,8CZVLK2,Sell
1002176558,8CZVLK2,Buy
1002177051,8CZVLK2,Sell
1002177259,8CZVLK2,Buy
1002177556,8CZVLK2,Sell
1002177614,8CZVLK2,Buy
1002177754,8CZVLK2,Sell
1002177853,8CZVLK2,Buy
1002177911,8CZVLK2,Sell
1002178059,8CZVLK2,Buy
1002178257,8CZVLK2,Sell
1002178554,8CZVLK2,Buy
1002178653,8CZVLK2,Sell
1002178919,8CZVLK2,Buy
1002179016,8CZVLK2,Sell
1002179115,8CZVLK2,Buy
1002179354,8CZVLK2,Sell
1002179453,8CZVLK2,Buy
1002179552,8CZVLK2,Sell
1002179651,8CZVLK2,Buy
1002179859,8CZVLK2,Sell
1002179958,8CZVLK2,Buy
1002180055,8CZVLK2,Sell
1002180154,8CZVLK2,Buy
1002180352,8CZVLK2,Sell
1002180550,8CZVLK2,Buy
1002180956,8CZVLK2,Sell
1002181053,8CZVLK2,Buy
1002181152,8CZVLK2,Sell
1002181350,8CZVLK2,Buy
1002181814,8CZVLK2,Sell
1002182259,8CZVLK2,Buy
1002182358,8CZVLK2,Sell
1002182853,8CZVLK2,Buy
1002183356,8CZVLK2,Sell
1002183950,8CZVLK2,Buy
1002184354,8CZVLK2,Sell
1002184651,8CZVLK2,Buy
1002184958,8CZVLK2,Sell
1002185054,8CZVLK2,Buy
1002185450,8CZVLK2,Sell
1002185757,8CZVLK2,Buy
1002185955,8CZVLK2,Sell
1002186151,8CZVLK2,Buy
1002186250,8CZVLK2,Sell
1002186458,8CZVLK2,Buy
1002186557,8CZVLK2,Sell
1002186755,8CZVLK2,Buy
1002186854,8CZVLK2,Sell
1002187050,8CZVLK2,Buy
1002187159,8CZVLK2,Sell
1002187555,8CZVLK2,Buy
1002187910,8CZVLK2,Sell
1002188314,8CZVLK2,Buy
1002188850,8CZVLK2,Sell
1002188959,8CZVLK2,Buy
1002189155,8CZVLK2,Sell
1002189551,8CZVLK2,Buy
1002189858,8CZVLK2,Sell
1002189957,8CZVLK2,Buy
1002190153,8CZVLK2,Sell
1002190252,8CZVLK2,Buy
1002190450,8CZVLK2,Sell
1002190757,8CZVLK2,Buy
1002190856,8CZVLK2,Sell
1002191151,8CZVLK2,Buy
1002191250,8CZVLK2,Sell
1002191854,8CZVLK2,Buy
1002192159,8CZVLK2,Sell
1002192357,8CZVLK2,Buy
1002193355,8CZVLK2,Sell
1002193553,8CZVLK2,Buy
1002193751,8CZVLK2,Sell
1002194056,8CZVLK2,Buy
1002194353,8CZVLK2,Sell
1002194452,8CZVLK2,Buy
1002194551,8CZVLK2,Sell
1002194650,8CZVLK2,Buy
1002194957,8CZVLK2,Sell
1002195053,8CZVLK2,Buy
1002195152,8CZVLK2,Sell
1002195251,8CZVLK2,Buy
1002195350,8CZVLK2,Sell
1002195459,8CZVLK2,Buy
1002195558,8CZVLK2,Sell
1002195657,8CZVLK2,Buy
1002195756,8CZVLK2,Sell
1002195855,8CZVLK2,Buy
1002196259,8CZVLK2,Sell
1002196358,8CZVLK2,Buy
1002196457,8CZVLK2,Sell
1002196556,8CZVLK2,Buy
1002196655,8CZVLK2,Sell
1002196952,8CZVLK2,Buy
1002197059,8CZVLK2,Sell
1002197653,8CZVLK2,Buy
1002197752,8CZVLK2,Sell
1002198057,8CZVLK2,Buy
1002198156,8CZVLK2,Sell
1002198255,8CZVLK2,Buy
1002198651,8CZVLK2,Sell
1002198750,8CZVLK2,Buy
1002198859,8CZVLK2,Sell
1002198958,8CZVLK2,Buy
1002199055,8CZVLK2,Sell
1002199154,8CZVLK2,Buy
1002199253,8CZVLK2,Sell
1002199659,8CZVLK2,Buy
1002199758,8CZVLK2,Sell
1002199857,8CZVLK2,Buy
1002199956,8CZVLK2,Sell
1002200010,8CZVLK2,Buy
1002200150,8CZVLK2,Sell
1002200655,8CZVLK2,Buy
1002201158,8CZVLK2,Sell
1002201257,8CZVLK2,Buy
1002201455,8CZVLK2,Sell
1002201653,8CZVLK2,Buy
1002201752,8CZVLK2,Sell
1002201851,8CZVLK2,Buy
1002202255,8CZVLK2,Sell
1002202453,8CZVLK2,Buy
1002202552,8CZVLK2,Sell
1002202651,8CZVLK2,Buy
1002203055,8CZVLK2,Sell
1002203154,8CZVLK2,Buy
1002203352,8CZVLK2,Sell
1002203659,8CZVLK2,Buy
1002203857,8CZVLK2,Sell
1002204053,8CZVLK2,Buy
1002204152,8CZVLK2,Sell
1002204251,8CZVLK2,Buy
1002204855,8CZVLK2,Sell
1002205050,8CZVLK2,Buy
1002205159,8CZVLK2,Sell
1002205357,8CZVLK2,Buy
1002205555,8CZVLK2,Sell
1002205654,8CZVLK2,Buy
1002205951,8CZVLK2,Sell
1002206157,8CZVLK2,Buy
1002206751,8CZVLK2,Sell
